id.sample_local_c,id.layer_local_c,longitude.point_wgs84_dd,latitude.point_wgs84_dd,location.point.error_any_m,layer.upper.depth_usda_cm,layer.lower.depth_usda_cm,layer.sequence_usda_uint16,id.project_ascii_txt,id.location_olc_txt,location.country_iso.3166_txt,layer.texture_usda_txt,pedon.taxa_usda_txt,horizon.designation_usda_txt,observation.date.begin_iso.8601_yyyy.mm.dd,observation.date.end_iso.8601_yyyy.mm.dd,longitude.county_wgs84_dd,latitude.county_wgs84_dd,observation.ogc.schema.title_ogc_txt,observation.ogc.schema_idn_url,dataset.code_ascii_txt,dataset.title_utf8_txt,dataset.owner_utf8_txt,dataset.address_idn_url,dataset.doi_idf_url,surveyor.title_utf8_txt,surveyor.contact_ietf_email,surveyor.address_utf8_txt,dataset.license.title_ascii_txt,dataset.license.address_idn_url,dataset.contact.name_utf8_txt,dataset.contact_ietf_email
195366,96375,-106.3916278,35.9222333,30,2,5,,Neospectra database,857MWJC5+V8,USA,Ashy Sandy loam,"Loamy-skeletal, mixed, superactive Eutric Haplocryalf",A1,2013,2013,-106.29526,35.863855,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
195681,97942,-76.2323611,38.4328611,30,7,19,,Neospectra database,87C5CQM9+43,USA,Silt loam,"Fine-silty, mixed, active, mesic Typic Endoaqualf",Eg,2013,2013,-76.021445,38.409205,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
195690,97955,-76.2315833,38.4333889,30,11,22,,Neospectra database,87C5CQM9+99,USA,Silt loam,"Fine-silty, mixed, active, mesic Typic Endoaquult",Eg,2013,2013,-76.021445,38.409205,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
195711,98042,,,30,13,25,,Neospectra database,,USA,Gravelly Loamy sand,"Sandy, mixed, mesic Entic Haploxeroll",A2,2013,2013,-120.79861,40.02349,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
195713,98044,,,30,47,74,,Neospectra database,,USA,Very gravelly Loamy sand,"Sandy, mixed, mesic Entic Haploxeroll",C2,2013,2013,-120.79861,40.02349,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
195799,98115,-115.2141111,36.5902778,30,27,61,,Neospectra database,8586HQRP+49,USA,Gravelly Clay,"Clayey-skeletal, mixed, superactive, mesic Aridic Lithic Argiustoll",2Bt2,2013,2013,-114.972065,35.927905,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
200121,100644,-121.747729,46.782833,30,3,9,,Neospectra database,84RWQ7M2+4W,USA,Medial Loamy sand,"Medial-skeletal, amorphic Andic Humicryod",E,2013,2013,-122.362105,46.58931,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
200124,100647,-121.747729,46.782833,30,36,74,,Neospectra database,84RWQ7M2+4W,USA,Very cobbly Medial Sandy loam,"Medial-skeletal, amorphic Andic Humicryod",2Bs3,2013,2013,-122.362105,46.58931,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
200134,100660,-121.534229,46.869298,30,60,74,,Neospectra database,84RWVF98+P8,USA,Gravelly Medial Fine sandy loam,"Medial, amorphic Andic Humicryod",Bsb,2013,2013,-122.107525,47.066195,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203398,103543,-76.2016639,38.9294444,30,0,7,,Neospectra database,87C5WQHX+Q8,USA,Loam,"Coarse-loamy, mixed, active, mesic Typic Endoaquult",Ap1,2013,2013,-76.061935,39.049005,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203404,103549,-76.2008306,38.9297194,30,0,15,,Neospectra database,87C5WQHX+VM,USA,Loam,"Coarse-loamy, mixed, active, mesic Aquic Hapludult",Ap1,2013,2013,-76.061935,39.049005,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203405,103550,-76.2008306,38.9297194,30,15,26,,Neospectra database,87C5WQHX+VM,USA,Fine sandy loam,"Coarse-loamy, mixed, active, mesic Aquic Hapludult",Ap2,2013,2013,-76.061935,39.049005,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203479,103586,-121.7255554,46.7566681,30,45,54,,Neospectra database,84RWQ74F+MQ,USA,Medial Sandy loam,"Medial, amorphic Humic Vitricryand",5Bwb,2013,2013,-122.362105,46.58931,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203538,103764,-121.83682,46.93212,30,47,71,,Neospectra database,84RWW5J7+R7,USA,Extremely cobbly Medial Sandy loam,"Medial-skeletal, amorphic Humic Vitricryand",A2,2013,2013,-122.107525,47.066195,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203569,103806,-121.5362,46.917799,30,11,18,,Neospectra database,84RWWF97+4G,USA,Ashy Loamy sand,"Ashy over loamy, amorphic over isotic Andic Haplocryod",E,2013,2013,-122.107525,47.066195,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203582,103819,-121.525594,46.847443,30,6,20,,Neospectra database,84RWRFWF+XQ,USA,Stony Ashy Loamy sand,"Ashy-skeletal, amorphic Humic Vitricryand",A1,2013,2013,-122.107525,47.066195,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203691,104253,-83.0926361,42.4003833,30,0,25,,Neospectra database,86JRCW24+5W,USA,Loamy fine sand,"Sandy, mixed, mesic Oxyaquic Hapludoll",^Au,2013,2013,-83.210975,42.24163,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203699,104261,-83.1077472,42.3142194,30,0,10,,Neospectra database,86JR8V7R+MW,USA,Loamy fine sand,"Mixed, mesic Oxyaquic Udipsamment",^Au,2013,2013,-83.210975,42.24163,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203708,104270,-83.0763,42.3294028,30,0,25,,Neospectra database,86JR8WHF+QF,USA,Loamy fine sand,"Sandy over loamy, mixed, mesic Oxyaquic Argiudoll",^Au,2013,2013,-83.210975,42.24163,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203717,104279,-82.9343444,42.4420278,30,0,8,,Neospectra database,86JVC3R8+R7,USA,Loam,"Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquept",^A,2013,2013,-83.210975,42.24163,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203719,104281,-82.9343444,42.4420278,30,33,46,,Neospectra database,86JVC3R8+R7,USA,Silty clay,"Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquept",Ab,2013,2013,-83.210975,42.24163,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203723,104285,-83.0487472,42.3450556,30,0,15,,Neospectra database,86JR8XW2+2G,USA,Sandy loam,"Fine-loamy, mixed, semiactive, calcareous, mesic Mollic Epiaquent",^Au,2013,2013,-83.210975,42.24163,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203728,104290,-83.2363694,42.2766306,30,0,10,,Neospectra database,86JR7QG7+MF,USA,Silt loam,"Fine, mixed, superactive, mesic Mollic Endoaquept",^A,2013,2013,-83.210975,42.24163,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203729,104291,-83.2363694,42.2766306,30,10,19,,Neospectra database,86JR7QG7+MF,USA,Silty clay loam,"Fine, mixed, superactive, mesic Mollic Endoaquept",^Bw,2013,2013,-83.210975,42.24163,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
203730,104292,-83.2363694,42.2766306,30,19,30,,Neospectra database,86JR7QG7+MF,USA,Silt loam,"Fine, mixed, superactive, mesic Mollic Endoaquept",Ab,2013,2013,-83.210975,42.24163,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
205057,104590,-121.6210611,38.1317111,30,7,18,,Neospectra database,84CW49JH+MH,USA,Muck,"Euic, thermic Typic Haplosaprist",Oap2,2013,2013,-121.44443,38.37741,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
205378,104756,-75.5225306,38.2142861,30,51,85,,Neospectra database,87C66F7G+PX,USA,Sand,"Mesic, coated Lamellic Quartzipsamment",E1,2013,2013,-75.354935,38.22316,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
205459,104791,-88.2936667,31.3229722,30,117,137,,Neospectra database,863H8PF4+5G,USA,Clay,"Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult",2Btgv,2013,2013,-88.175845,31.40668,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
207001,105538,-89.6937722,43.6623278,30,0,20,,Neospectra database,86MGM864+WF,USA,Very fine sandy loam,"Fine, mixed, active, mesic Typic Hapludalf",Ap,2013,2013,-89.812995,43.945255,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
207008,105545,,,30,0,25,,Neospectra database,,USA,Loam,"Fine-loamy, mixed, active, mesic Typic Argiudoll",Ap,2013,2013,-88.00766,44.460065,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
207014,105551,-87.8801389,44.99,30,0,23,,Neospectra database,86PJX4R9+2W,USA,Fine sandy loam,"Fine-loamy, mixed, active, frigid Inceptic Hapludalf",Ap,2013,2013,-88.22008,45.02551,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
207113,105689,,,30,54,92,,Neospectra database,,USA,Sandy clay loam,"Fine-loamy, mixed, superactive, thermic Aridic Paleustalf",Bt1,2013,2013,-102.83125,34.068825,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
207169,105939,-76.8416667,39.4215278,30,7,15,,Neospectra database,87F5C5C5+J8,USA,Gravelly Silt loam,"Loamy, mesic Lithic Hapludoll",A2,2013,2013,-76.61209,39.458355,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
207170,105940,-76.8416667,39.4215278,30,15,21,,Neospectra database,87F5C5C5+J8,USA,Gravelly Silt loam,"Loamy, mesic Lithic Hapludoll",BC,2013,2013,-76.61209,39.458355,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
207173,105943,-76.8406667,39.4223611,30,6,16,,Neospectra database,87F5C5C5+WP,USA,Gravelly Silt loam,"Fine-loamy, mixed, superactive, mesic Typic Hapludalf",A2,2013,2013,-76.61209,39.458355,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
207174,105944,-76.8406667,39.4223611,30,16,24,,Neospectra database,87F5C5C5+WP,USA,Gravelly Silt loam,"Fine-loamy, mixed, superactive, mesic Typic Hapludalf",Bt1,2013,2013,-76.61209,39.458355,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,NEOSPECTRA.SSL,Neospectra NIR soil spectral library,USDA-NRCS-NSSC-KSSL; WCRC; UNL; iSDA,https://doi.org/10.5281/zenodo.7586622,https://doi.org/10.5281/zenodo.7586622,USDA NRCS staff,rich.ferguson@usda.gov,"USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE",CC-BY,https://creativecommons.org/licenses/by/4.0/,Jonathan Sanderman,jsanderman@woodwellclimate.org
